abbreviation,rarity,count,condition,is_first_ed,language_id,product_id,id,comments,status,from,game_id,comments_special_cm,comments_special_ad,prix_a_envoyer,guid,price,comment_mkm
DDY,Common,2,EX,False,2,581959,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-2EX-029-2-f-RG[01],(08)YRG[01]-DDY-2EX-029-2-f-RG[01]-581959,NaN,(08)YRG[01]-DDY-2EX-2-F-581959,NaN,(08)YRG[01]-DDY-2EX-029-2-f-RG[01]
DDY,Common,4,GD,False,2,581959,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-3GD-029-2-f-RG[01],(08)YRG[01]-DDY-3GD-029-2-f-RG[01]-581959,NaN,(08)YRG[01]-DDY-3GD-2-F-581959,NaN,(08)YRG[01]-DDY-3GD-029-2-f-RG[01]
DDY,Common,1,NM,False,2,581959,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-1NM-029-2-f-RG[01],(08)YRG[01]-DDY-1NM-029-2-f-RG[01]-581959,NaN,(08)YRG[01]-DDY-1NM-2-F-581959,NaN,(08)YRG[01]-DDY-1NM-029-2-f-RG[01]
DDY,Common,1,EX,False,2,581960,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-2EX-030-2-f-RG[01],(08)YRG[01]-DDY-2EX-030-2-f-RG[01]-581960,NaN,(08)YRG[01]-DDY-2EX-2-F-581960,NaN,(08)YRG[01]-DDY-2EX-030-2-f-RG[01]
DDY,Common,2,GD,False,2,581960,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-3GD-030-2-f-RG[01],(08)YRG[01]-DDY-3GD-030-2-f-RG[01]-581960,NaN,(08)YRG[01]-DDY-3GD-2-F-581960,NaN,(08)YRG[01]-DDY-3GD-030-2-f-RG[01]
DDY,Common,1,LP,False,2,581960,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-4LP-030-2-f-RG[01],(08)YRG[01]-DDY-4LP-030-2-f-RG[01]-581960,NaN,(08)YRG[01]-DDY-4LP-2-F-581960,NaN,(08)YRG[01]-DDY-4LP-030-2-f-RG[01]
DDY,Common,1,NM,False,2,581960,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-1NM-030-2-f-RG[01],(08)YRG[01]-DDY-1NM-030-2-f-RG[01]-581960,NaN,(08)YRG[01]-DDY-1NM-2-F-581960,NaN,(08)YRG[01]-DDY-1NM-030-2-f-RG[01]
DDY,Common,2,PL,False,2,581960,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-5PL-030-2-f-RG[01],(08)YRG[01]-DDY-5PL-030-2-f-RG[01]-581960,NaN,(08)YRG[01]-DDY-5PL-2-F-581960,NaN,(08)YRG[01]-DDY-5PL-030-2-f-RG[01]
DDY,Common,3,PO,False,2,581960,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-6PO-030-2-f-RG[01],(08)YRG[01]-DDY-6PO-030-2-f-RG[01]-581960,NaN,(08)YRG[01]-DDY-6PO-2-F-581960,NaN,(08)YRG[01]-DDY-6PO-030-2-f-RG[01]
DDY,Common,1,EX,False,2,581961,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-2EX-031-2-f-RG[01],(08)YRG[01]-DDY-2EX-031-2-f-RG[01]-581961,NaN,(08)YRG[01]-DDY-2EX-2-F-581961,NaN,(08)YRG[01]-DDY-2EX-031-2-f-RG[01]
DDY,Common,3,GD,False,2,581961,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-3GD-031-2-f-RG[01],(08)YRG[01]-DDY-3GD-031-2-f-RG[01]-581961,NaN,(08)YRG[01]-DDY-3GD-2-F-581961,NaN,(08)YRG[01]-DDY-3GD-031-2-f-RG[01]
DDY,Common,1,LP,False,2,581961,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-4LP-031-2-f-RG[01],(08)YRG[01]-DDY-4LP-031-2-f-RG[01]-581961,NaN,(08)YRG[01]-DDY-4LP-2-F-581961,NaN,(08)YRG[01]-DDY-4LP-031-2-f-RG[01]
DDY,Common,2,NM,False,2,581961,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-1NM-031-2-f-RG[01],(08)YRG[01]-DDY-1NM-031-2-f-RG[01]-581961,NaN,(08)YRG[01]-DDY-1NM-2-F-581961,NaN,(08)YRG[01]-DDY-1NM-031-2-f-RG[01]
DDY,Common,3,PL,False,2,581961,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-5PL-031-2-f-RG[01],(08)YRG[01]-DDY-5PL-031-2-f-RG[01]-581961,NaN,(08)YRG[01]-DDY-5PL-2-F-581961,NaN,(08)YRG[01]-DDY-5PL-031-2-f-RG[01]
DDY,Common,4,PO,False,2,581961,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-6PO-031-2-f-RG[01],(08)YRG[01]-DDY-6PO-031-2-f-RG[01]-581961,NaN,(08)YRG[01]-DDY-6PO-2-F-581961,NaN,(08)YRG[01]-DDY-6PO-031-2-f-RG[01]
DDY,Common,1,PO,True,2,581961,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-6PO-031-2-t-RG[01],(08)YRG[01]-DDY-6PO-031-2-t-RG[01]-581961,NaN,(08)YRG[01]-DDY-6PO-2-T-581961,NaN,(08)YRG[01]-DDY-6PO-031-2-t-RG[01]
DDY,Common,1,EX,False,2,581962,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-2EX-032-2-f-RG[01],(08)YRG[01]-DDY-2EX-032-2-f-RG[01]-581962,NaN,(08)YRG[01]-DDY-2EX-2-F-581962,NaN,(08)YRG[01]-DDY-2EX-032-2-f-RG[01]
DDY,Common,2,GD,False,2,581962,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-3GD-032-2-f-RG[01],(08)YRG[01]-DDY-3GD-032-2-f-RG[01]-581962,NaN,(08)YRG[01]-DDY-3GD-2-F-581962,NaN,(08)YRG[01]-DDY-3GD-032-2-f-RG[01]
DDY,Common,2,GD,True,2,581962,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-3GD-032-2-t-RG[01],(08)YRG[01]-DDY-3GD-032-2-t-RG[01]-581962,NaN,(08)YRG[01]-DDY-3GD-2-T-581962,NaN,(08)YRG[01]-DDY-3GD-032-2-t-RG[01]
DDY,Common,2,NM,False,2,581962,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-1NM-032-2-f-RG[01],(08)YRG[01]-DDY-1NM-032-2-f-RG[01]-581962,NaN,(08)YRG[01]-DDY-1NM-2-F-581962,NaN,(08)YRG[01]-DDY-1NM-032-2-f-RG[01]
DDY,Common,2,PL,False,2,581962,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-5PL-032-2-f-RG[01],(08)YRG[01]-DDY-5PL-032-2-f-RG[01]-581962,NaN,(08)YRG[01]-DDY-5PL-2-F-581962,NaN,(08)YRG[01]-DDY-5PL-032-2-f-RG[01]
DDY,Common,2,EX,False,2,581963,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-2EX-033-2-f-RG[01],(08)YRG[01]-DDY-2EX-033-2-f-RG[01]-581963,NaN,(08)YRG[01]-DDY-2EX-2-F-581963,NaN,(08)YRG[01]-DDY-2EX-033-2-f-RG[01]
DDY,Common,3,GD,False,2,581963,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-3GD-033-2-f-RG[01],(08)YRG[01]-DDY-3GD-033-2-f-RG[01]-581963,NaN,(08)YRG[01]-DDY-3GD-2-F-581963,NaN,(08)YRG[01]-DDY-3GD-033-2-f-RG[01]
DDY,Common,1,LP,False,2,581963,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-4LP-033-2-f-RG[01],(08)YRG[01]-DDY-4LP-033-2-f-RG[01]-581963,NaN,(08)YRG[01]-DDY-4LP-2-F-581963,NaN,(08)YRG[01]-DDY-4LP-033-2-f-RG[01]
DDY,Common,1,NM,False,2,581963,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-1NM-033-2-f-RG[01],(08)YRG[01]-DDY-1NM-033-2-f-RG[01]-581963,NaN,(08)YRG[01]-DDY-1NM-2-F-581963,NaN,(08)YRG[01]-DDY-1NM-033-2-f-RG[01]
DDY,Common,1,PL,False,2,581963,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-5PL-033-2-f-RG[01],(08)YRG[01]-DDY-5PL-033-2-f-RG[01]-581963,NaN,(08)YRG[01]-DDY-5PL-2-F-581963,NaN,(08)YRG[01]-DDY-5PL-033-2-f-RG[01]
DDY,Common,3,PO,False,2,581963,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-6PO-033-2-f-RG[01],(08)YRG[01]-DDY-6PO-033-2-f-RG[01]-581963,NaN,(08)YRG[01]-DDY-6PO-2-F-581963,NaN,(08)YRG[01]-DDY-6PO-033-2-f-RG[01]
DDY,Common,1,EX,False,2,581964,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-2EX-034-2-f-RG[01],(08)YRG[01]-DDY-2EX-034-2-f-RG[01]-581964,NaN,(08)YRG[01]-DDY-2EX-2-F-581964,NaN,(08)YRG[01]-DDY-2EX-034-2-f-RG[01]
DDY,Common,6,GD,False,2,581964,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-3GD-034-2-f-RG[01],(08)YRG[01]-DDY-3GD-034-2-f-RG[01]-581964,NaN,(08)YRG[01]-DDY-3GD-2-F-581964,NaN,(08)YRG[01]-DDY-3GD-034-2-f-RG[01]
DDY,Common,1,GD,True,2,581964,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-3GD-034-2-t-RG[01],(08)YRG[01]-DDY-3GD-034-2-t-RG[01]-581964,NaN,(08)YRG[01]-DDY-3GD-2-T-581964,NaN,(08)YRG[01]-DDY-3GD-034-2-t-RG[01]
DDY,Common,1,NM,False,2,581964,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-1NM-034-2-f-RG[01],(08)YRG[01]-DDY-1NM-034-2-f-RG[01]-581964,NaN,(08)YRG[01]-DDY-1NM-2-F-581964,NaN,(08)YRG[01]-DDY-1NM-034-2-f-RG[01]
DDY,Common,1,PO,False,2,581964,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-6PO-034-2-f-RG[01],(08)YRG[01]-DDY-6PO-034-2-f-RG[01]-581964,NaN,(08)YRG[01]-DDY-6PO-2-F-581964,NaN,(08)YRG[01]-DDY-6PO-034-2-f-RG[01]
DDY,Common,2,EX,False,2,581965,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-2EX-035-2-f-RG[01],(08)YRG[01]-DDY-2EX-035-2-f-RG[01]-581965,NaN,(08)YRG[01]-DDY-2EX-2-F-581965,NaN,(08)YRG[01]-DDY-2EX-035-2-f-RG[01]
DDY,Common,1,GD,False,2,581965,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-3GD-035-2-f-RG[01],(08)YRG[01]-DDY-3GD-035-2-f-RG[01]-581965,NaN,(08)YRG[01]-DDY-3GD-2-F-581965,NaN,(08)YRG[01]-DDY-3GD-035-2-f-RG[01]
DDY,Common,2,NM,False,2,581965,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-1NM-035-2-f-RG[01],(08)YRG[01]-DDY-1NM-035-2-f-RG[01]-581965,NaN,(08)YRG[01]-DDY-1NM-2-F-581965,NaN,(08)YRG[01]-DDY-1NM-035-2-f-RG[01]
DDY,Common,1,PL,False,2,581965,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-5PL-035-2-f-RG[01],(08)YRG[01]-DDY-5PL-035-2-f-RG[01]-581965,NaN,(08)YRG[01]-DDY-5PL-2-F-581965,NaN,(08)YRG[01]-DDY-5PL-035-2-f-RG[01]
DDY,Common,2,PO,False,2,581965,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-6PO-035-2-f-RG[01],(08)YRG[01]-DDY-6PO-035-2-f-RG[01]-581965,NaN,(08)YRG[01]-DDY-6PO-2-F-581965,NaN,(08)YRG[01]-DDY-6PO-035-2-f-RG[01]
DDY,Common,3,EX,False,2,581966,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-2EX-036-2-f-RG[01],(08)YRG[01]-DDY-2EX-036-2-f-RG[01]-581966,NaN,(08)YRG[01]-DDY-2EX-2-F-581966,NaN,(08)YRG[01]-DDY-2EX-036-2-f-RG[01]
DDY,Common,3,GD,False,2,581966,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-3GD-036-2-f-RG[01],(08)YRG[01]-DDY-3GD-036-2-f-RG[01]-581966,NaN,(08)YRG[01]-DDY-3GD-2-F-581966,NaN,(08)YRG[01]-DDY-3GD-036-2-f-RG[01]
DDY,Common,1,GD,True,2,581966,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-3GD-036-2-t-RG[01],(08)YRG[01]-DDY-3GD-036-2-t-RG[01]-581966,NaN,(08)YRG[01]-DDY-3GD-2-T-581966,NaN,(08)YRG[01]-DDY-3GD-036-2-t-RG[01]
DDY,Common,1,LP,False,2,581966,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-4LP-036-2-f-RG[01],(08)YRG[01]-DDY-4LP-036-2-f-RG[01]-581966,NaN,(08)YRG[01]-DDY-4LP-2-F-581966,NaN,(08)YRG[01]-DDY-4LP-036-2-f-RG[01]
DDY,Common,1,NM,False,2,581966,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-1NM-036-2-f-RG[01],(08)YRG[01]-DDY-1NM-036-2-f-RG[01]-581966,NaN,(08)YRG[01]-DDY-1NM-2-F-581966,NaN,(08)YRG[01]-DDY-1NM-036-2-f-RG[01]
DDY,Common,1,PL,False,2,581966,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-5PL-036-2-f-RG[01],(08)YRG[01]-DDY-5PL-036-2-f-RG[01]-581966,NaN,(08)YRG[01]-DDY-5PL-2-F-581966,NaN,(08)YRG[01]-DDY-5PL-036-2-f-RG[01]
DDY,Super Rare,1,EX,False,2,581967,0,,to_create,MEV_BDD,3,(09)YRF[01]-DDY-037-2-f-RF[01],(09)YRF[01]-DDY-2EX-037-2-f-RF[01]-581967,NaN,(09)YRF[01]-DDY-2EX-2-F-581967,NaN,(09)YRF[01]-DDY-037-2-f-RF[01]
DDY,Super Rare,1,GD,False,2,581967,0,,to_create,MEV_BDD,3,(09)YRF[01]-DDY-037-2-f-RF[01],(09)YRF[01]-DDY-3GD-037-2-f-RF[01]-581967,NaN,(09)YRF[01]-DDY-3GD-2-F-581967,NaN,(09)YRF[01]-DDY-037-2-f-RF[01]
DDY,Super Rare,1,LP,False,2,581967,0,,to_create,MEV_BDD,3,(09)YRF[01]-DDY-037-2-f-RF[01],(09)YRF[01]-DDY-4LP-037-2-f-RF[01]-581967,NaN,(09)YRF[01]-DDY-4LP-2-F-581967,NaN,(09)YRF[01]-DDY-037-2-f-RF[01]
DDY,Super Rare,3,NM,False,2,581967,0,,to_create,MEV_BDD,3,(09)YRF[01]-DDY-037-2-f-RF[01],(09)YRF[01]-DDY-1NM-037-2-f-RF[01]-581967,NaN,(09)YRF[01]-DDY-1NM-2-F-581967,NaN,(09)YRF[01]-DDY-037-2-f-RF[01]
DDY,Super Rare,3,PL,False,2,581967,0,,to_create,MEV_BDD,3,(09)YRF[01]-DDY-037-2-f-RF[01],(09)YRF[01]-DDY-5PL-037-2-f-RF[01]-581967,NaN,(09)YRF[01]-DDY-5PL-2-F-581967,NaN,(09)YRF[01]-DDY-037-2-f-RF[01]
DDY,Super Rare,1,PL,True,2,581967,0,,to_create,MEV_BDD,3,(09)YRF[01]-DDY-037-2-t-RF[01],(09)YRF[01]-DDY-5PL-037-2-t-RF[01]-581967,NaN,(09)YRF[01]-DDY-5PL-2-T-581967,NaN,(09)YRF[01]-DDY-037-2-t-RF[01]
DDY,Super Rare,1,EX,False,2,581968,0,,to_create,MEV_BDD,3,(09)YRF[01]-DDY-038-2-f-RF[01],(09)YRF[01]-DDY-2EX-038-2-f-RF[01]-581968,NaN,(09)YRF[01]-DDY-2EX-2-F-581968,NaN,(09)YRF[01]-DDY-038-2-f-RF[01]
DDY,Super Rare,1,LP,False,2,581968,0,,to_create,MEV_BDD,3,(09)YRF[01]-DDY-038-2-f-RF[01],(09)YRF[01]-DDY-4LP-038-2-f-RF[01]-581968,NaN,(09)YRF[01]-DDY-4LP-2-F-581968,NaN,(09)YRF[01]-DDY-038-2-f-RF[01]
DDY,Super Rare,2,NM,False,2,581968,0,,to_create,MEV_BDD,3,(09)YRF[01]-DDY-038-2-f-RF[01],(09)YRF[01]-DDY-1NM-038-2-f-RF[01]-581968,NaN,(09)YRF[01]-DDY-1NM-2-F-581968,NaN,(09)YRF[01]-DDY-038-2-f-RF[01]
DDY,Super Rare,1,PL,False,2,581968,0,,to_create,MEV_BDD,3,(09)YRF[01]-DDY-038-2-f-RF[01],(09)YRF[01]-DDY-5PL-038-2-f-RF[01]-581968,NaN,(09)YRF[01]-DDY-5PL-2-F-581968,NaN,(09)YRF[01]-DDY-038-2-f-RF[01]
DDY,Super Rare,2,PO,False,2,581968,0,,to_create,MEV_BDD,3,(09)YRF[01]-DDY-038-2-f-RF[01],(09)YRF[01]-DDY-6PO-038-2-f-RF[01]-581968,NaN,(09)YRF[01]-DDY-6PO-2-F-581968,NaN,(09)YRF[01]-DDY-038-2-f-RF[01]
DDY,Common,1,EX,False,2,581969,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-2EX-039-2-f-RG[01],(08)YRG[01]-DDY-2EX-039-2-f-RG[01]-581969,NaN,(08)YRG[01]-DDY-2EX-2-F-581969,NaN,(08)YRG[01]-DDY-2EX-039-2-f-RG[01]
DDY,Common,4,GD,False,2,581969,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-3GD-039-2-f-RG[01],(08)YRG[01]-DDY-3GD-039-2-f-RG[01]-581969,NaN,(08)YRG[01]-DDY-3GD-2-F-581969,NaN,(08)YRG[01]-DDY-3GD-039-2-f-RG[01]
DDY,Common,1,GD,True,2,581969,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-3GD-039-2-t-RG[01],(08)YRG[01]-DDY-3GD-039-2-t-RG[01]-581969,NaN,(08)YRG[01]-DDY-3GD-2-T-581969,NaN,(08)YRG[01]-DDY-3GD-039-2-t-RG[01]
DDY,Common,2,NM,False,2,581969,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-1NM-039-2-f-RG[01],(08)YRG[01]-DDY-1NM-039-2-f-RG[01]-581969,NaN,(08)YRG[01]-DDY-1NM-2-F-581969,NaN,(08)YRG[01]-DDY-1NM-039-2-f-RG[01]
DDY,Common,2,EX,False,2,581970,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-2EX-040-2-f-RG[01],(08)YRG[01]-DDY-2EX-040-2-f-RG[01]-581970,NaN,(08)YRG[01]-DDY-2EX-2-F-581970,NaN,(08)YRG[01]-DDY-2EX-040-2-f-RG[01]
DDY,Common,1,LP,False,2,581970,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-4LP-040-2-f-RG[01],(08)YRG[01]-DDY-4LP-040-2-f-RG[01]-581970,NaN,(08)YRG[01]-DDY-4LP-2-F-581970,NaN,(08)YRG[01]-DDY-4LP-040-2-f-RG[01]
DDY,Common,1,NM,False,2,581970,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-1NM-040-2-f-RG[01],(08)YRG[01]-DDY-1NM-040-2-f-RG[01]-581970,NaN,(08)YRG[01]-DDY-1NM-2-F-581970,NaN,(08)YRG[01]-DDY-1NM-040-2-f-RG[01]
DDY,Common,3,PO,False,2,581970,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-6PO-040-2-f-RG[01],(08)YRG[01]-DDY-6PO-040-2-f-RG[01]-581970,NaN,(08)YRG[01]-DDY-6PO-2-F-581970,NaN,(08)YRG[01]-DDY-6PO-040-2-f-RG[01]
DDY,Common,1,EX,False,2,581971,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-2EX-041-2-f-RG[01],(08)YRG[01]-DDY-2EX-041-2-f-RG[01]-581971,NaN,(08)YRG[01]-DDY-2EX-2-F-581971,NaN,(08)YRG[01]-DDY-2EX-041-2-f-RG[01]
DDY,Common,3,GD,False,2,581971,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-3GD-041-2-f-RG[01],(08)YRG[01]-DDY-3GD-041-2-f-RG[01]-581971,NaN,(08)YRG[01]-DDY-3GD-2-F-581971,NaN,(08)YRG[01]-DDY-3GD-041-2-f-RG[01]
DDY,Common,3,PO,False,2,581971,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-6PO-041-2-f-RG[01],(08)YRG[01]-DDY-6PO-041-2-f-RG[01]-581971,NaN,(08)YRG[01]-DDY-6PO-2-F-581971,NaN,(08)YRG[01]-DDY-6PO-041-2-f-RG[01]
DDY,Common,3,GD,False,2,581972,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-3GD-042-2-f-RG[01],(08)YRG[01]-DDY-3GD-042-2-f-RG[01]-581972,NaN,(08)YRG[01]-DDY-3GD-2-F-581972,NaN,(08)YRG[01]-DDY-3GD-042-2-f-RG[01]
DDY,Common,1,GD,True,2,581972,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-3GD-042-2-t-RG[01],(08)YRG[01]-DDY-3GD-042-2-t-RG[01]-581972,NaN,(08)YRG[01]-DDY-3GD-2-T-581972,NaN,(08)YRG[01]-DDY-3GD-042-2-t-RG[01]
DDY,Common,2,LP,False,2,581972,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-4LP-042-2-f-RG[01],(08)YRG[01]-DDY-4LP-042-2-f-RG[01]-581972,NaN,(08)YRG[01]-DDY-4LP-2-F-581972,NaN,(08)YRG[01]-DDY-4LP-042-2-f-RG[01]
DDY,Common,1,PL,False,2,581972,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-5PL-042-2-f-RG[01],(08)YRG[01]-DDY-5PL-042-2-f-RG[01]-581972,NaN,(08)YRG[01]-DDY-5PL-2-F-581972,NaN,(08)YRG[01]-DDY-5PL-042-2-f-RG[01]
DDY,Common,3,PO,False,2,581972,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-6PO-042-2-f-RG[01],(08)YRG[01]-DDY-6PO-042-2-f-RG[01]-581972,NaN,(08)YRG[01]-DDY-6PO-2-F-581972,NaN,(08)YRG[01]-DDY-6PO-042-2-f-RG[01]
DDY,Common,4,GD,False,2,581973,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-3GD-043-2-f-RG[01],(08)YRG[01]-DDY-3GD-043-2-f-RG[01]-581973,NaN,(08)YRG[01]-DDY-3GD-2-F-581973,NaN,(08)YRG[01]-DDY-3GD-043-2-f-RG[01]
DDY,Common,1,GD,True,2,581973,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-3GD-043-2-t-RG[01],(08)YRG[01]-DDY-3GD-043-2-t-RG[01]-581973,NaN,(08)YRG[01]-DDY-3GD-2-T-581973,NaN,(08)YRG[01]-DDY-3GD-043-2-t-RG[01]
DDY,Common,1,PL,False,2,581973,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-5PL-043-2-f-RG[01],(08)YRG[01]-DDY-5PL-043-2-f-RG[01]-581973,NaN,(08)YRG[01]-DDY-5PL-2-F-581973,NaN,(08)YRG[01]-DDY-5PL-043-2-f-RG[01]
DDY,Common,2,PO,False,2,581973,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-6PO-043-2-f-RG[01],(08)YRG[01]-DDY-6PO-043-2-f-RG[01]-581973,NaN,(08)YRG[01]-DDY-6PO-2-F-581973,NaN,(08)YRG[01]-DDY-6PO-043-2-f-RG[01]
DDY,Common,1,GD,False,2,581974,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-3GD-044-2-f-RG[01],(08)YRG[01]-DDY-3GD-044-2-f-RG[01]-581974,NaN,(08)YRG[01]-DDY-3GD-2-F-581974,NaN,(08)YRG[01]-DDY-3GD-044-2-f-RG[01]
DDY,Common,1,LP,False,2,581975,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-4LP-045-2-f-RG[01],(08)YRG[01]-DDY-4LP-045-2-f-RG[01]-581975,NaN,(08)YRG[01]-DDY-4LP-2-F-581975,NaN,(08)YRG[01]-DDY-4LP-045-2-f-RG[01]
DDY,Common,3,PL,False,2,581975,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-5PL-045-2-f-RG[01],(08)YRG[01]-DDY-5PL-045-2-f-RG[01]-581975,NaN,(08)YRG[01]-DDY-5PL-2-F-581975,NaN,(08)YRG[01]-DDY-5PL-045-2-f-RG[01]
DDY,Common,1,EX,False,2,581976,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-2EX-046-2-f-RG[01],(08)YRG[01]-DDY-2EX-046-2-f-RG[01]-581976,NaN,(08)YRG[01]-DDY-2EX-2-F-581976,NaN,(08)YRG[01]-DDY-2EX-046-2-f-RG[01]
DDY,Common,2,LP,False,2,581976,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-4LP-046-2-f-RG[01],(08)YRG[01]-DDY-4LP-046-2-f-RG[01]-581976,NaN,(08)YRG[01]-DDY-4LP-2-F-581976,NaN,(08)YRG[01]-DDY-4LP-046-2-f-RG[01]
DDY,Common,1,PL,False,2,581976,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-5PL-046-2-f-RG[01],(08)YRG[01]-DDY-5PL-046-2-f-RG[01]-581976,NaN,(08)YRG[01]-DDY-5PL-2-F-581976,NaN,(08)YRG[01]-DDY-5PL-046-2-f-RG[01]
DDY,Common,3,PO,False,2,581976,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-6PO-046-2-f-RG[01],(08)YRG[01]-DDY-6PO-046-2-f-RG[01]-581976,NaN,(08)YRG[01]-DDY-6PO-2-F-581976,NaN,(08)YRG[01]-DDY-6PO-046-2-f-RG[01]
DDY,Common,1,EX,False,2,581978,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-2EX-001-2-f-RG[01],(08)YRG[01]-DDY-2EX-001-2-f-RG[01]-581978,NaN,(08)YRG[01]-DDY-2EX-2-F-581978,NaN,(08)YRG[01]-DDY-2EX-001-2-f-RG[01]
DDY,Common,1,PO,False,2,581979,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-6PO-002-2-f-RG[01],(08)YRG[01]-DDY-6PO-002-2-f-RG[01]-581979,NaN,(08)YRG[01]-DDY-6PO-2-F-581979,NaN,(08)YRG[01]-DDY-6PO-002-2-f-RG[01]
DDY,Common,1,NM,False,2,581980,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-1NM-003-2-f-RG[01],(08)YRG[01]-DDY-1NM-003-2-f-RG[01]-581980,NaN,(08)YRG[01]-DDY-1NM-2-F-581980,NaN,(08)YRG[01]-DDY-1NM-003-2-f-RG[01]
DDY,Common,1,NM,False,2,581981,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-1NM-004-2-f-RG[01],(08)YRG[01]-DDY-1NM-004-2-f-RG[01]-581981,NaN,(08)YRG[01]-DDY-1NM-2-F-581981,NaN,(08)YRG[01]-DDY-1NM-004-2-f-RG[01]
DDY,Common,1,GD,False,2,581982,0,,to_create,MEV_BDD,3,(08)YRG[01]-DDY-3GD-005-2-f-RG[01],(08)YRG[01]-DDY-3GD-005-2-f-RG[01]-581982,NaN,(08)YRG[01]-DDY-3GD-2-F-581982,NaN,(08)YRG[01]-DDY-3GD-005-2-f-RG[01]
