id,name_en,name_fr,price,comments,count,condition,expansion,status,from,last_edited,is_signed,is_first_ed,is_altered,is_foil,is_reverse_holo,is_playset,game_id,language_id,currency_id,product_id,seller_id,created_at,updated_at,category_id
241,,,1.87,(08)YRG[01]-EEN-2EX-UNK-2-t-RG[01],2,EX,,,,,,true,,,,,,2,,101988,,,,
242,,,2.2,(08)YRG[01]-EEN-1NM-UNK-2-f-RG[01],1,NM,,,,,,false,,,,,,2,,101988,,,,
243,,,18.26,R21/F,1,PL,,,,,,false,,,,,,2,,101989,,,,
244,,,1.76,(5)YRX[01] SOD (7013) C [01],5,EX,,,,,,true,,,,,,2,,101992,,,,
245,,,1.19,(5)YRX[01] DP2 (7011) C [01],1,PL,,,,,,false,,,,,,2,,101993,,,,
246,,,1.3,(5)YRX[01] SOD (6014) R [01],1,GD,,,,,,true,,,,,,2,,101995,,,,
247,,,13.31,(5)YRX[01] SOD (4015) UR [01],1,PL,,,,,,true,,,,,,2,,101997,,,,
248,,,3.56,(5)YRX[01] LOB (6106) R [01],1,NM,,,,,,false,,,,,,2,,101998,,,,
249,,,3.71,(5)YRX[01] LOB (6106) R [01],1,EX,,,,,,false,,,,,,2,,101998,,,,
250,,,1.2,(5)YRX[01] DB1 (7130) C [01],1,EX,,,,,,false,,,,,,1,,101999,,,,
251,,,0.67,(5)YRX[01] SDP (7018) C [01],1,PL,,,,,,true,,,,,,2,,102000,,,,
252,,,1.16,(5)YRX[01] SDP (7018) C [01],1,EX,,,,,,false,,,,,,1,,102000,,,,
253,,,1.57,(08)YRG[01]-SDP-2EX-018-1-f-RG[01],1,EX,,,,,,false,,,,,,1,,102000,,,,
254,,,0.47,(5)YRX[01] SDP (7018) C [01],1,GD,,,,,,false,,,,,,1,,102000,,,,
255,,,2.2,(08)YRG[01]-FET-1NM-023-2-t-RG[01],9,NM,,,,,,true,,,,,,2,,102001,,,,
256,,,0.66,(08)YRG[01]-SD5-4LP-017-2-t-RG[01],1,LP,,,,,,true,,,,,,2,,102002,,,,
257,,,1.19,(5)YRX[01] AST (7055) C [01],1,GD,,,,,,false,,,,,,2,,102003,,,,
258,,,1.87,(08)YRG[01]-DR2-2EX-167-2-f-RG[01],9,EX,,,,,,false,,,,,,2,,102004,,,,
259,,,2.2,R23/F,2,NM,,,,,,true,,,,,,2,,102005,,,,
260,,,1.18,(5)YRX[01] DP06 (6009) R [01],1,EX,,,,,,true,,,,,,2,,102005,,,,
261,,,2.22,(5)YRX[01] DR1 (7130) C [01],1,NM,,,,,,false,,,,,,2,,102006,,,,
262,,,1.87,(08)YRG[01]-DR1-2EX-130-2-f-RG[01],2,EX,,,,,,false,,,,,,2,,102006,,,,
263,,,1.3,(5)YRX[01] PTDN (7009) C [01],9,NM,,,,,,true,,,,,,2,,102008,,,,
264,,,1.39,(5)YRX[01] PSV (7019) C [01],9,NM,,,,,,false,,,,,,2,,102009,,,,
265,,,2.53,(5)YRX[01] MRD (7005) C [01],1,NM,,,,,,false,,,,,,2,,102011,,,,
266,,,0.66,(5)YRX[01] LOB (7116) C [01],2,NM,,,,,,false,,,,,,2,,102013,,,,
267,,,0.66,(5)YRX[01] LOB (7116) C [01],4,NM,,,,,,false,,,,,,1,,102013,,,,
268,,,1.2,(5)YRX[01] DB1 (7149) C [01],1,EX,,,,,,false,,,,,,1,,102014,,,,
269,,,2.22,(08)YRG[01]-DB2-1NM-148-2-f-RG[01],9,NM,,,,,,false,,,,,,2,,102016,,,,
270,,,1.43,R23/F,1,EX,,,,,,false,,,,,,1,,102017,,,,
271,,,2.2,(08)YRG[01]-DB2-1NM-210-2-f-RG[01],9,NM,,,,,,false,,,,,,2,,102018,,,,
272,,,1.56,(5)YRX[01] PGD (7007) C [01],1,NM,,,,,,true,,,,,,1,,102019,,,,
273,,,1.56,(5)YRX[01] DCR (7048) C [01],7,NM,,,,,,false,,,,,,1,,102020,,,,
274,,,2.2,(08)YRG[01]-DR1-1NM-210-2-f-RG[01],3,NM,,,,,,false,,,,,,2,,102021,,,,
275,,,2.22,(5)YRX[01] DR1 (7210) C [01],1,NM,,,,,,false,,,,,,2,,102021,,,,
276,,,1.87,(08)YRG[01]-DR1-2EX-210-2-f-RG[01],5,EX,,,,,,false,,,,,,2,,102021,,,,
277,,,2.75,(08)YRG[01]-FET-1NM-056-2-t-RG[01],3,NM,,,,,,true,,,,,,2,,102024,,,,
278,,,1.83,(5)YRX[01] RDS (7059) C [01],9,NM,,,,,,true,,,,,,2,,102025,,,,
279,,,3.24,(08)YRG[01]-DB2-1NM-183-2-f-RG[01],2,NM,,,,,,false,,,,,,2,,102026,,,,
280,,,14.39,(5)YRX[01] HL04 (4003) UR [01],1,NM,,,,,,false,,,,,,1,,102027,,,,
281,,,14.96,(09)YRF[01]-HL04-003-1-f-RF[01],2,EX,,,,,,false,,,,,,1,,102027,,,,
282,,,11.29,(5)YRX[01] HL04 (4003) UR [01],1,GD,,,,,,false,,,,,,1,,102027,,,,
283,,,37.5,(5)YRX[01] LOD (5071) SR [01],1,NM,,,,,,true,,,,,,1,,102028,,,,
284,,,28.5,(5)YRX[01] LOD (5071) SR [01],1,EX,,,,,,true,,,,,,1,,102028,,,,
285,,,1.35,(5)YRX[01] AST (7064) C [01],1,EX,,,,,,true,,,,,,2,,102029,,,,
286,,,2.09,(08)YRG[01]-DR2-2EX-177-2-f-RG[01],4,EX,,,,,,false,,,,,,2,,102030,,,,
287,,,3.36,(5)YRX[01] DR2 (7177) C [01],1,EX,,,,,,false,,,,,,2,,102030,,,,
288,,,1.19,(5)YRX[01] PTDN (7002) C [01],9,NM,,,,,,true,,,,,,2,,102031,,,,
289,,,1.19,(5)YRX[01] AST (7024) C [01],1,GD,,,,,,false,,,,,,2,,102032,,,,
290,,,1.95,(08)YRG[01]-DR2-2EX-136-2-f-RG[01],2,EX,,,,,,false,,,,,,2,,102033,,,,
291,,,1.58,(5)YRX[01] DB1 (7173) C [01],1,NM,,,,,,false,,,,,,1,,102034,,,,
292,,,1.66,(5)YRX[01] PSV (7054) C [01],9,NM,,,,,,false,,,,,,2,,102035,,,,
293,,,0.66,(5)YRX[01] DP04 (7027) C [01],1,LP,,,,,,false,,,,,,2,,102036,,,,
294,,,1.38,(08)YRG[01]-SOI-1NM-051-2-t-RG[01],9,NM,,,,,,true,,,,,,2,,102037,,,,
295,,,1.31,(5)YRX[01] LODT (5081) SR [01],6,NM,,,,,,true,,,,,,2,,102038,,,,
296,,,1.2,(5)YRX[01] LODT (5081) SR [01],1,EX,,,,,,true,,,,,,2,,102038,,,,
297,,,0.91,(5)YRX[01] LODT (5081) SR [01],1,LP,,,,,,true,,,,,,2,,102038,,,,
298,,,1.2,(5)YRX[01] LODT (5081) SR [01],1,NM,,,,,,false,,,,,,2,,102038,,,,
299,,,1.87,(08)YRG[01]-TLM-2EX-026-2-t-RG[01],2,EX,,,,,,true,,,,,,2,,102039,,,,
300,,,1.21,(08)YRG[01]-TLM-3GD-026-2-t-RG[01],3,GD,,,,,,true,,,,,,2,,102039,,,,
301,,,1.87,(08)YRG[01]-TLM-2EX-026-2-f-RG[01],3,EX,,,,,,false,,,,,,2,,102039,,,,
302,,,1.87,(08)YRG[01]-DR1-2EX-087-2-f-RG[01],3,EX,,,,,,false,,,,,,2,,102040,,,,
303,,,1.2,(5)YRX[01] MFC (7032) C [01],2,NM,,,,,,false,,,,,,1,,102041,,,,
304,,,1.13,(5)YRX[01] MFC (7032) C [01],2,EX,,,,,,false,,,,,,1,,102041,,,,
305,,,1.38,(08)YRG[01]-EOJ-1NM-026-2-t-RG[01],9,NM,,,,,,true,,,,,,2,,102042,,,,
306,,,2.27,(5)YRX[01] AST (6016) R [01],2,EX,,,,,,true,,,,,,2,,102043,,,,
307,,,2.31,R23/F,1,EX,,,,,,true,,,,,,2,,102043,,,,
308,,,1.9,(5)YRX[01] AST (6016) R [01],1,EX,,,,,,false,,,,,,2,,102043,,,,
309,,,1.3,(5)YRX[01] AST (6016) R [01],1,GD,,,,,,false,,,,,,2,,102043,,,,
310,,,1.44,R23/F,1,NM,,,,,,true,,,,,,1,,102043,,,,
311,,,2.22,(5)YRX[01] DR2 (7128) C [01],1,NM,,,,,,false,,,,,,2,,102044,,,,
312,,,1.87,(08)YRG[01]-DR2-2EX-128-2-f-RG[01],5,EX,,,,,,false,,,,,,2,,102044,,,,
313,,,15,(2)YCF[04] (UR) MRL (4002) [04],2,EX,,,,,,false,,,,,,2,,102046,,,,
314,,,2.2,(08)YRG[01]-DB2-1NM-092-2-f-RG[01],5,NM,,,,,,false,,,,,,2,,102048,,,,
315,,,2.47,(5)YRX[01] DB2 (7092) C [01],1,NM,,,,,,false,,,,,,2,,102048,,,,
316,,,183.6,(5)YRX[01] TP1 (5002) SR [01],1,GD,,,,,,false,,,,,,2,,102049,,,,
317,,,515.68,CGC UPDATE SVET,1,EX,,,,,,true,,,,,,2,,102054,,,,
318,,,3.36,(3)YRF[01] SOI (013) [01]-R21/F,1,EX,,,,,,true,,,,,,2,,102056,,,,
319,,,2.27,(5)YRX[01] SOI (5013) SR [01],1,GD,,,,,,true,,,,,,2,,102056,,,,
320,,,2.59,(5)YRX[01] CP03 (7015) C [01],4,NM,,,,,,false,,,,,,2,,102057,,,,
321,,,2.14,(08)YRG[01]-CP03-1NM-015-2-f-RG[01],2,NM,,,,,,false,,,,,,2,,102057,,,,
322,,,1.03,(5)YRX[01] CRV (5021) SR [01],1,GD,,,,,,true,,,,,,2,,102058,,,,
323,,,4.05,(3)YRF[01] EEN (UNK) [01]-R21/F,1,NM,,,,,,true,,,,,,2,,102059,,,,
324,,,2.47,(5)YRX[01] DB2 (7035) C [01],3,NM,,,,,,false,,,,,,2,,102060,,,,
325,,,2.1,(5)YRX[01] MRD (7061) C [01],1,EX,,,,,,false,,,,,,2,,102061,,,,
326,,,4.4,(08)YRG[01]-SDJ-1NM-003-1-f-RG[01],3,NM,,,,,,false,,,,,,1,,102062,,,,
327,,,1.83,(5)YRX[01] RDS (7044) C [01],9,NM,,,,,,true,,,,,,2,,102064,,,,
328,,,1.35,(5)YRX[01] AST (7046) C [01],1,EX,,,,,,true,,,,,,2,,102065,,,,
329,,,1.19,(5)YRX[01] AST (7046) C [01],1,GD,,,,,,true,,,,,,2,,102065,,,,
330,,,0.96,(5)YRX[01] AST (7046) C [01],1,LP,,,,,,true,,,,,,2,,102065,,,,
331,,,1.02,(5)YRX[01] AST (7046) C [01],3,EX,,,,,,false,,,,,,2,,102065,,,,
332,,,1.87,(08)YRG[01]-DR2-2EX-158-2-f-RG[01],6,EX,,,,,,false,,,,,,2,,102066,,,,
333,,,1.65,(08)YRG[01]-SD3-1NM-UNK-2-t-RG[01],6,NM,,,,,,true,,,,,,2,,102067,,,,
334,,,1.5,(5)YRX[01] SD3 (7UNK) C [01],3,EX,,,,,,true,,,,,,2,,102067,,,,
335,,,1.3,(5)YRX[01] FOTB (7052) C [01],8,NM,,,,,,true,,,,,,2,,102068,,,,
336,,,1.1,(08)YRG[01]-FOTB-1NM-052-2-t-RG[01],1,NM,,,,,,true,,,,,,2,,102068,,,,
337,,,1.2,(5)YRX[01] DB1 (7082) C [01],1,EX,,,,,,false,,,,,,1,,102069,,,,
338,,,16.97,(5)YRX[01] PSV (5028) SR [01],1,NM,,,,,,true,,,,,,2,,102070,,,,
339,,,8.32,(5)YRX[01] PSV (5028) SR [01],1,EX,,,,,,true,,,,,,2,,102070,,,,
340,,,4.12,(5)YRX[01] PSV (5028) SR [01],1,NM,,,,,,false,,,,,,2,,102070,,,,
341,,,3.28,(5)YRX[01] PSV (5028) SR [01],2,EX,,,,,,false,,,,,,2,,102070,,,,
342,,,1.2,(5)YRX[01] SYE (7047) C [01],1,EX,,,,,,true,,,,,,2,,102071,,,,
343,,,12.6,(5)YRX[01] DB2 (7202) C [01],2,NM,,,,,,false,,,,,,2,,102072,,,,
344,,,8.04,(08)YRG[01]-DB2-1NM-202-2-f-RG[01],1,NM,,,,,,false,,,,,,2,,102072,,,,
345,,,1.8,(5)YRX[01] LON (7096) C [01],1,NM,,,,,,false,,,,,,2,,102074,,,,
346,,,1.83,(5)YRX[01] RDS (7046) C [01],9,NM,,,,,,true,,,,,,2,,102075,,,,
347,,,1.87,(08)YRG[01]-DR2-2EX-073-2-f-RG[01],9,EX,,,,,,false,,,,,,2,,102076,,,,
348,,,1.15,(5)YRX[01] IOC (7072) C [01],1,NM,,,,,,false,,,,,,1,,102077,,,,
349,,,4.38,(5)YRX[01] MRL (5078) SR [01],1,EX,,,,,,false,,,,,,2,,102079,,,,
350,,,2.3,(5)YRX[01] MRL (5078) SR [01],1,PL,,,,,,false,,,,,,2,,102079,,,,
351,,,2.35,(5)YRX[01] EOJ (6022) R [01],1,EX,,,,,,true,,,,,,2,,102080,,,,
352,,,1.87,(08)YRG[01]-EOJ-3GD-022-2-t-RG[01],2,GD,,,,,,true,,,,,,2,,102080,,,,
353,,,2,(5)YRX[01] EOJ (6022) R [01],2,GD,,,,,,true,,,,,,2,,102080,,,,
354,,,2.2,(08)YRG[01]-DR1-1NM-037-2-f-RG[01],1,NM,,,,,,false,,,,,,2,,102081,,,,
355,,,1.87,(08)YRG[01]-DR1-2EX-037-2-f-RG[01],5,EX,,,,,,false,,,,,,2,,102081,,,,
356,,,1.74,(5)YRX[01] DR1 (7037) C [01],1,EX,,,,,,false,,,,,,2,,102081,,,,
357,,,1.2,(5)YRX[01] PGD (7089) C [01],1,EX,,,,,,false,,,,,,1,,102082,,,,
358,,,2.47,(5)YRX[01] DB2 (7132) C [01],9,NM,,,,,,false,,,,,,2,,102083,,,,
359,,,5.07,(5)YRX[01] PGD (5095) SR [01],1,EX,,,,,,false,,,,,,1,,102087,,,,
360,,,3.97,(5)YRX[01] DL1 (5E002) SR [01],1,NM,,,,,,false,,,,,,2,,102089,,,,
361,,,10.5,(5)YRX[01] MRD (4126) UR [01],1,LP,,,,,,false,,,,,,2,,102091,,,,
362,,,1.1,(08)YRG[01]-CDIP-1NM-018-2-t-RG[01],1,NM,,,,,,true,,,,,,2,,102092,,,,
363,,,1.19,(5)YRX[01] CDIP (7018) C [01],2,EX,,,,,,true,,,,,,2,,102092,,,,
364,,,0.94,(08)YRG[01]-CDIP-2EX-018-2-t-RG[01],1,EX,,,,,,true,,,,,,2,,102092,,,,
365,,,1.19,(5)YRX[01] CDIP (7018) C [01],3,GD,,,,,,true,,,,,,2,,102092,,,,
366,,,2.1,(5)YRX[01] CDIP (7022) C [01],4,NM,,,,,,true,,,,,,2,,102093,,,,
367,,,1.1,(08)YRG[01]-CDIP-1NM-022-2-t-RG[01],2,NM,,,,,,true,,,,,,2,,102093,,,,
368,,,1.1,(08)YRG[01]-CDIP-1NM-023-2-t-RG[01],3,NM,,,,,,true,,,,,,2,,102094,,,,
369,,,0.97,(08)YRG[01]-CDIP-2EX-023-2-t-RG[01],3,EX,,,,,,true,,,,,,2,,102094,,,,
370,,,2.45,(5)YRX[01] CDIP (7023) C [01],1,EX,,,,,,true,,,,,,2,,102094,,,,
371,,,1.1,(08)YRG[01]-CDIP-1NM-020-2-t-RG[01],1,NM,,,,,,true,,,,,,2,,102095,,,,
372,,,1.19,(5)YRX[01] CDIP (7020) C [01],4,EX,,,,,,true,,,,,,2,,102095,,,,
373,,,0.73,(08)YRG[01]-CDIP-3GD-020-2-t-RG[01],1,GD,,,,,,true,,,,,,2,,102095,,,,
374,,,1.19,(5)YRX[01] CDIP (7020) C [01],1,GD,,,,,,true,,,,,,2,,102095,,,,
375,,,0.51,(08)YRG[01]-CDIP-5PL-020-2-t-RG[01],1,PL,,,,,,true,,,,,,2,,102095,,,,
376,,,1.19,(5)YRX[01] CDIP (7020) C [01],1,EX,,,,,,false,,,,,,2,,102095,,,,
377,,,5.37,(08)YRG[01]-CDIP-1NM-021-2-t-RG[01],1,NM,,,,,,true,,,,,,2,,102096,,,,
378,,,5.1,(08)YRG[01]-CDIP-2EX-021-2-t-RG[01],2,EX,,,,,,true,,,,,,2,,102096,,,,
379,,,4.42,(5)YRX[01] CDIP (7021) C [01],1,EX,,,,,,true,,,,,,2,,102096,,,,
380,,,4.56,(08)YRG[01]-CDIP-3GD-021-2-t-RG[01],5,GD,,,,,,true,,,,,,2,,102096,,,,
381,,,1.1,(08)YRG[01]-CDIP-1NM-019-2-t-RG[01],1,NM,,,,,,true,,,,,,2,,102097,,,,
382,,,2.94,(5)YRX[01] CDIP (7019) C [01],6,EX,,,,,,true,,,,,,2,,102097,,,,
383,,,1.05,(08)YRG[01]-CDIP-2EX-019-2-t-RG[01],1,EX,,,,,,true,,,,,,2,,102097,,,,
384,,,2.1,(5)YRX[01] CDIP (7019) C [01],1,GD,,,,,,true,,,,,,2,,102097,,,,
385,,,2.13,(5)YRX[01] LOB (7008) C [01],1,EX,,,,,,true,,,,,,2,,102098,,,,
386,,,0.44,(5)YRX[01] LOB (7008) C [01],5,NM,,,,,,false,,,,,,1,,102098,,,,
387,,,1.87,(08)YRG[01]-TLM-2EX-041-2-t-RG[01],3,EX,,,,,,true,,,,,,2,,102099,,,,
388,,,1.21,(08)YRG[01]-TLM-3GD-041-2-t-RG[01],3,GD,,,,,,true,,,,,,2,,102099,,,,
389,,,1.87,(08)YRG[01]-TLM-2EX-030-2-t-RG[01],1,EX,,,,,,true,,,,,,2,,102100,,,,
390,,,1.21,(08)YRG[01]-TLM-3GD-030-2-t-RG[01],2,GD,,,,,,true,,,,,,2,,102100,,,,
391,,,1.87,(08)YRG[01]-TLM-2EX-030-2-f-RG[01],1,EX,,,,,,false,,,,,,2,,102100,,,,
392,,,1.21,(08)YRG[01]-TLM-3GD-030-2-f-RG[01],1,GD,,,,,,false,,,,,,2,,102100,,,,
393,,,1.26,(5)YRX[01] CRV (7030) C [01],9,NM,,,,,,true,,,,,,2,,102101,,,,
394,,,0.99,(5)YRX[01] LODT (7030) C [01],9,NM,,,,,,true,,,,,,2,,102102,,,,
395,,,1.38,(08)YRG[01]-EOJ-1NM-030-2-t-RG[01],2,NM,,,,,,true,,,,,,2,,102103,,,,
396,,,1,(5)YRX[01] EOJ (7030) C [01],7,EX,,,,,,true,,,,,,2,,102103,,,,
397,,,1.48,(5)YRX[01] LODT (6031) R [01],9,NM,,,,,,true,,,,,,2,,102104,,,,
398,,,1.3,(5)YRX[01] LODT (7032) C [01],9,NM,,,,,,true,,,,,,2,,102105,,,,
399,,,1.2,(5)YRX[01] DCR (7001) C [01],2,EX,,,,,,false,,,,,,1,,102106,,,,
400,,,1.83,(5)YRX[01] DR1 (7163) C [01],1,NM,,,,,,false,,,,,,2,,102107,,,,
401,,,1.87,(08)YRG[01]-DR1-2EX-163-2-f-RG[01],1,EX,,,,,,false,,,,,,2,,102107,,,,
402,,,0.67,(5)YRX[01] SDK (7005) C [01],2,PL,,,,,,false,,,,,,2,,102108,,,,
403,,,2.47,(5)YRX[01] DB2 (7037) C [01],4,NM,,,,,,false,,,,,,2,,102110,,,,
404,,,2.2,(08)YRG[01]-DB2-1NM-037-2-f-RG[01],2,NM,,,,,,false,,,,,,2,,102110,,,,
405,,,2.16,(5)YRX[01] MRD (7064) C [01],7,EX,,,,,,false,,,,,,2,,102111,,,,
406,,,1.2,(5)YRX[01] DCR (7097) C [01],5,NM,,,,,,false,,,,,,1,,102112,,,,
407,,,1.74,(5)YRX[01] DR1 (7259) C [01],5,EX,,,,,,false,,,,,,2,,102113,,,,
408,,,1.87,(08)YRG[01]-DR1-2EX-259-2-f-RG[01],1,EX,,,,,,false,,,,,,2,,102113,,,,
409,,,2.96,(5)YRX[01] DB2 (6003) R [01],1,EX,,,,,,false,,,,,,2,,102114,,,,
410,,,25.67,(5)YRX[01] LON (5064) SR [01],1,NM,,,,,,true,,,,,,1,,102115,,,,
411,,,67.92,(5)YRX[01] PSV (4103) UR [01],1,EX,,,,,,true,,,,,,2,,102119,,,,
412,,,35.71,(5)YRX[01] PSV (4103) UR [01],1,EX,,,,,,false,,,,,,2,,102119,,,,
413,,,1.83,(5)YRX[01] FET (7055) C [01],9,NM,,,,,,true,,,,,,2,,102120,,,,
414,,,2.94,(5)YRX[01] LOB (7064) C [01],1,NM,,,,,,true,,,,,,2,,102124,,,,
415,,,1.2,(5)YRX[01] DB1 (7121) C [01],2,EX,,,,,,false,,,,,,1,,102125,,,,
416,,,1.47,(5)YRX[01] SYE (7006) C [01],1,EX,,,,,,true,,,,,,2,,102127,,,,
417,,,0.63,(5)YRX[01] AST (7053) C [01],1,EX,,,,,,true,,,,,,2,,102128,,,,
418,,,1.19,(5)YRX[01] AST (7053) C [01],1,GD,,,,,,true,,,,,,2,,102128,,,,
419,,,1.06,(5)YRX[01] AST (7053) C [01],1,EX,,,,,,false,,,,,,2,,102128,,,,
420,,,1.74,(5)YRX[01] DR2 (7165) C [01],9,EX,,,,,,false,,,,,,2,,102129,,,,
421,,,1.48,(5)YRX[01] SOI (7026) C [01],9,NM,,,,,,true,,,,,,2,,102130,,,,
422,,,1.87,(08)YRG[01]-DR2-2EX-108-2-f-RG[01],9,EX,,,,,,false,,,,,,2,,102131,,,,
423,,,1.83,(5)YRX[01] IOC (7107) C [01],2,NM,,,,,,false,,,,,,2,,102132,,,,
424,,,1.78,(5)YRX[01] IOC (7107) C [01],1,EX,,,,,,true,,,,,,1,,102132,,,,
425,,,1.72,(5)YRX[01] IOC (7107) C [01],1,NM,,,,,,false,,,,,,1,,102132,,,,
426,,,2.44,(5)YRX[01] TP8 (7014) C [01],1,EX,,,,,,false,,,,,,2,,102133,,,,
427,,,4.42,(5)YRX[01] FET (5014) SR [01],3,NM,,,,,,true,,,,,,2,,102134,,,,
428,,,4.38,(3)YRF[01] FET (014) [01]-R21/F,2,NM,,,,,,true,,,,,,2,,102134,,,,
429,,,1.38,(08)YRG[01]-EEN-1NM-020-2-t-RG[01],3,NM,,,,,,true,,,,,,2,,102135,,,,
430,,,1.17,(08)YRG[01]-EEN-2EX-020-2-t-RG[01],2,EX,,,,,,true,,,,,,2,,102135,,,,
431,,,0.55,(08)YRG[01]-EEN-4LP-020-2-t-RG[01],1,LP,,,,,,true,,,,,,2,,102135,,,,
432,,,1.38,(08)YRG[01]-EEN-1NM-020-2-f-RG[01],3,NM,,,,,,false,,,,,,2,,102135,,,,
433,,,15.45,(5)YRX[01] PTDN (3099) ScR [01],3,NM,,,,,,true,,,,,,2,,102136,,,,
434,,,12.83,(5)YRX[01] PTDN (3099) ScR [01],2,EX,,,,,,true,,,,,,2,,102136,,,,
435,,,16.07,CGC 6,1,EX,,,,,,false,,,,,,2,,102138,,,,
436,,,3.03,R23/F,1,NM,,,,,,false,,,,,,2,,102139,,,,
437,,,2.87,(08)YRG[01]-DR2-2EX-013-2-f-RG[01],1,EX,,,,,,false,,,,,,2,,102139,,,,
438,,,3.37,(5)YRX[01] TP8 (7011) C [01],1,NM,,,,,,false,,,,,,2,,102141,,,,
439,,,6.65,(09)YRF[01]-DOR-002-2-f-RF[01],1,EX,,,,,,false,,,,,,2,,102142,,,,
440,,,2.2,(08)YRG[01]-CP02-1NM-019-2-f-RG[01],1,NM,,,,,,false,,,,,,2,,102144,,,,
441,,,2.34,(08)YRG[01]-DR1-2EX-141-2-f-RG[01],2,EX,,,,,,false,,,,,,2,,102145,,,,
442,,,1.51,(08)YRG[01]-DR1-3GD-141-2-f-RG[01],3,GD,,,,,,false,,,,,,2,,102145,,,,
443,,,3.17,(5)YRX[01] MFC (6086) R [01],1,GD,,,,,,true,,,,,,1,,102146,,,,
444,,,2.13,(5)YRX[01] MFC (6086) R [01],1,NM,,,,,,false,,,,,,1,,102146,,,,
445,,,1.13,(5)YRX[01] MFC (6086) R [01],1,EX,,,,,,false,,,,,,1,,102146,,,,
446,,,8.4,(3)YRF[01] DR2 (047) [01]-R21/F,1,NM,,,,,,false,,,,,,2,,102147,,,,
447,,,8.4,Y C00 GC WCQ,2,NM,,,,,,false,,,,,,2,,102147,,,,
448,,,3.75,(5)YRX[01] IOC (5047) SR [01],2,NM,,,,,,false,,,,,,2,,102148,,,,
449,,,2.68,(5)YRX[01] IOC (5047) SR [01],5,EX,,,,,,false,,,,,,2,,102148,,,,
450,,,3.01,(3)YRF[01] IOC (047) [01]-R21/F,1,EX,,,,,,false,,,,,,2,,102148,,,,
451,,,5.25,(5)YRX[01] IOC (5047) SR [01],1,EX,,,,,,true,,,,,,1,,102148,,,,
452,,,4.42,(5)YRX[01] RDS (5030) SR [01],6,NM,,,,,,true,,,,,,2,,102149,,,,
453,,,4.38,(3)YRF[01] RDS (030) [01]-R21/F,1,NM,,,,,,true,,,,,,2,,102149,,,,
454,,,0.72,(5)YRX[01] SD09 (7017) C [01],1,GD,,,,,,true,,,,,,2,,102150,,,,
455,,,1.56,(5)YRX[01] DB1 (7152) C [01],1,EX,,,,,,false,,,,,,1,,102151,,,,
456,,,3.36,(5)YRX[01] MRD (7017) C [01],1,EX,,,,,,true,,,,,,2,,102152,,,,
457,,,2.27,(5)YRX[01] MRD (7017) C [01],1,NM,,,,,,false,,,,,,2,,102152,,,,
458,,,1.87,(08)YRG[01]-DR2-2EX-004-2-f-RG[01],6,EX,,,,,,false,,,,,,2,,102154,,,,
459,,,3.19,(5)YRX[01] CP01 (6UNK) R [01],1,NM,,,,,,false,,,,,,2,,102156,,,,
460,,,365.63,CGC ANI,1,NM,,,,,,false,,,,,,2,,102158,,,,
461,,,1.5,(5)YRX[01] SD4 (7025) C [01],1,EX,,,,,,true,,,,,,2,,102159,,,,
462,,,1.35,(5)YRX[01] SOD (7046) C [01],7,EX,,,,,,true,,,,,,2,,102160,,,,
463,,,2.38,(5)YRX[01] FET (6015) R [01],5,NM,,,,,,true,,,,,,2,,102161,,,,
464,,,2.75,(08)YRG[01]-FET-1NM-015-2-t-RG[01],1,NM,,,,,,true,,,,,,2,,102161,,,,
465,,,2.34,(08)YRG[01]-FET-2EX-015-2-t-RG[01],2,EX,,,,,,true,,,,,,2,,102161,,,,
466,,,2.1,(5)YRX[01] LON (7043) C [01],1,NM,,,,,,false,,,,,,2,,102162,,,,
467,,,2.2,(08)YRG[01]-DB2-1NM-208-2-f-RG[01],6,NM,,,,,,false,,,,,,2,,102163,,,,
468,,,1.72,(5)YRX[01] PGD (7005) C [01],1,NM,,,,,,true,,,,,,1,,102164,,,,
469,,,1.1,(08)YRG[01]-SD8-1NM-009-2-t-RG[01],2,NM,,,,,,true,,,,,,2,,102165,,,,
470,,,2.51,(5)YRX[01] STON (5057) SR [01],9,NM,,,,,,true,,,,,,2,,102166,,,,
471,,,1.84,(5)YRX[01] PSV (7080) C [01],3,NM,,,,,,true,,,,,,2,,102167,,,,
472,,,1.66,(5)YRX[01] PSV (7080) C [01],5,NM,,,,,,false,,,,,,2,,102167,,,,
473,,,1.35,(5)YRX[01] PSV (7080) C [01],1,EX,,,,,,false,,,,,,2,,102167,,,,
474,,,2.25,(5)YRX[01] CDIP (6060) R [01],3,EX,,,,,,true,,,,,,2,,102168,,,,
475,,,1.37,(5)YRX[01] CDIP (6060) R [01],2,GD,,,,,,true,,,,,,2,,102168,,,,
476,,,1.21,(08)YRG[01]-CDIP-3GD-060-2-t-RG[01],1,GD,,,,,,true,,,,,,2,,102168,,,,
477,,,2.2,(08)YRG[01]-DB2-1NM-250-2-f-RG[01],6,NM,,,,,,false,,,,,,2,,102169,,,,
478,,,8.85,(5)YRX[01] MRL (5051) SR [01],1,GD,,,,,,true,,,,,,2,,102170,,,,
479,,,7.5,(5)YRX[01] MRL (5051) SR [01],4,NM,,,,,,false,,,,,,2,,102170,,,,
480,,,5.6,(3)YRF[01] SYE (025) [01]-R21/F,1,NM,,,,,,true,,,,,,2,,102172,,,,
